url,job_title,company,location,salary,experience,education,level,employment_type,industry,required_skills,preferred_skills,specialization,job_description,requirement,_filter_decision,_filter_reason
https://www.topcv.vn/viec-lam/sales-admin-cham-soc-khach-hang-quoc-te/2058340.html,Sales Admin - Chăm Sóc Khách Hàng Quốc Tế,CÔNG TY TNHH NHỰA AN ĐẠT,Hồ Chí Minh,10 - 15 triệu,2 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,Sản xuất,[],[],"['2 năm kinh nghiệm', 'Cao Đẳng trở lên', 'System Administrator']","1. Tiếp nhận & xử lý đơn hàng • Tiếp nhận đơn hàng từ bộ phận kinh doanh/đại lý/dự án. • Kiểm tra thông tin đơn hàng: sản phẩm, quy cách, số lượng, giá bán, chiết khấu, điều kiện giao hàng. • Lập đơn hàng trên hệ thống/phần mềm ERP của Công ty. 2. Theo dõi tiến độ giao hàng • Phối hợp với kho xuất hàng, giao hàng. • Theo dõi tiến độ giao hàng, xử lý các phát sinh liên quan đến thiếu hàng, đổi hàng, trả hàng. • Cập nhật tình trạng đơn hàng cho bộ phận kinh doanh và khách hàng. 3. Chăm sóc khách hàng • Gửi email, Zalo chăm sóc khách hàng, tư vấn, báo giá và hỗ trợ chốt đơn. • Trực điện thoại, tiếp nhận yêu cầu; tư vấn sản phẩm, dịch vụ và xử lý đơn hàng. 4. Xuất nhập khẩu • Lập bộ chứng từ xuất khẩu (Invoice, Packing list, BL CO...) theo yêu cầu của từng khách hàng • Kiểm tra tính hợp lệ của bộ chứng từ xuất khẩu • Theo dõi, đôn đốc việc thực hiện thủ tục xuất khẩu, đôn đốc bên dịch vụ như hãng tàu, fwd, bảo hiểm...thu thập chứng từ đúng hạn. • Căn cứ vào đơn hàng bán ra đặt lịch sản xuất cho nhà máy, xử lý bao bì và báo nợ cho KH. • Các công việc, báo cáo khác được giao","- Ưu tiên nữ, tốt nghiệp Cao đẳng trở lên chuyên ngành Kinh tế đối ngoại, Ngoại thương, - Tối thiểu hơn 2 năm kinh nghiệm tại vị trí tương đương. - Tiếng Anh đọc hiểu chứng từ, giao tiếp được là một lợi thế. - Giao tiếp tốt, biết cách ứng xử và chăm sóc khách hàng. - Yêu thích công việc kinh doanh (đặc biệt trong ngành vật tư chống thấm xây dựng), chủ động, ham học hỏi và có tinh thần trách nhiệm. - Biết sắp xếp công việc khoa học, quản lý hồ sơ chứng từ; sử dụng thành thạo thiết bị và tin học văn phòng. - Có thể di chuyển xa",drop,marketing_sales
https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-mang-cong-nghe-b2b/2057665.html,Chuyên Viên Kinh Doanh Mảng Công Nghệ B2B,Bizfly Martech (Công ty Cổ phần VCCorp),Hà Nội,Thoả thuận,1 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,['Bán Hàng B2b'],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Có hỗ trợ Data', 'Kinh doanh phần mềm', 'B2B', 'Telesales']","Khai thác thị trường mới Chăm sóc và duy trì khách hàng cũ, giải đáp những thắc mắc của khách hàng qua email, điện thoại. Tư vấn, giải đáp cho khách hàng về các lĩnh vực, dịch vụ do công ty đang cung cấp:Thiết kế website, CRM, Chatbot..... Thương thảo, đàm phán trực tiếp và ký hợp đồng với khách hàng, chăm sóc khách hàng sau bán hàng. Lập các báo cáo định kỳ, các bản tin nội bộ phục vụ cho công tác điều hành, và nhu cầu khách hàng của công ty. Sẽ trao đổi cụ thể hơn trong quá trình phỏng vấn.","Có ít nhất 1 năm kinh nghiệm ở vị trí tương đương. Ưu tiên kinh nghiệm làm tại các công ty công nghệ, chuyển đổi số Có khả năng giao tiếp và thuyết phục tốt Có khả năng quản lý công việc tốt, khả năng làm việc độc lập Có khả năng nắm bắt thông tin, cơ hội và phân tích thị trường Ưu tiên những người có tính cách quyết liệt, nghiêm túc trong công việc.",drop,marketing_sales
https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-thu-nhap-tren-20tr-thang-khong-yeu-cau-kinh-nghiem/2057636.html,Nhân Viên Kinh Doanh (Thu Nhập Trên 20tr/Tháng - Không Yêu Cầu Kinh Nghiệm),CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI,Hồ Chí Minh,10 - 26 triệu,Không yêu cầu,Trung cấp trở lên,Nhân viên,Toàn thời gian,Marketing / Truyền thông / Quảng cáo,"['Tìm kiếm khách hàng', 'Xây dựng mối quan hệ', 'Đàm phán', 'Giao tiếp', 'Công Nghệ Thông Tin', 'Sale Marketing', 'Marketing Tổng Hợp', 'Marketing Ads', 'Marketing Intern', 'Facebook Marketing', 'SEO Marketing', 'Có kiến thức về công nghệ thông tin, sử dụng hiệu quả các phần mềm văn phòng, phần mềm quản lý tài liệu, hệ thống email và mạng lưới', 'Hiểu Biết Về Công Nghệ Thông Tin']","['Quản lý thời gian', 'tư duy phản biện', 'Lắng Nghe']","['Không yêu cầu kinh nghiệm', 'Trung cấp trở lên', 'Tuổi 20 - 27', 'Có hỗ trợ Data', 'Thưởng hiệu quả làm việc', 'Team building', 'Sales IT Phần mềm khác', 'IT - Phần mềm', 'Marketing / Quảng cáo', 'B2B', 'B2C', 'Direct Sales', 'Telesales', 'Online Sales']","Tư vấn mở trang Website - Mobile App - Phần mềm để bán hàng và giới thiệu sản phẩm dịch vụ cho các công ty, cơ sở, cửa hàng,cá nhân ... Tư vấn, giải đáp cho khách hàng về các lĩnh vực, dịch vụ do công ty đang cung cấp: thiết kế website, hosting, tên miền,... Chăm sóc và duy trì khách hàng cũ, giải đáp những thắc mắc của khách hàng qua email, điện thoại,nhắn tin ... Công việc kinh doanh chủ yếu là làm việc tại văn phòng Được tham gia các buổi tập huấn trước khi làm việc. Được đào tạo bài bản khi vào làm việc.","Không yêu cầu kinh nghiệm, được đào tạo 100%. Trình độ văn hóa: Sinh viên đã tốt nghiệp hoặc đang chờ bằng, làm việc full time (các ngành về công nghệ thông tin, marketing ...) Có khả năng giao tiếp rõ ràng và sử dụng máy tính cơ bản. Có tinh thần làm việc nhóm, yêu thích kinh doanh , có tinh thần cầu tiến Tuân thủ giờ giấc nề nếp tại nơi làm việc. Tác phong lịch sự và cư xử văn minh hòa đồng",drop,marketing_sales
https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-sale-b2b-sale-phan-mem-luong-cung-upto-20m/2058335.html,Chuyên Viên Kinh Doanh / Sale B2B / Sale Phần Mềm Lương Cứng Upto 20M,Công ty Cổ Phần X-Media,Hà Nội,20 - 30 triệu,2 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Giọng miền Bắc', 'Phát âm chuẩn', 'Diễn đạt trôi chảy', 'Có hỗ trợ Data', 'Nghỉ thứ 7', 'Bảo hiểm xã hội', 'Kinh doanh phần mềm', 'B2B', 'Telesales', 'Direct Sales']","Tiếp cận với khách hàng là các doanh nghiệp để giới thiệu về phần mềm, dịch vụ quảng cáo, dịch vụ công nghệ dựa trên data có sẵn hoặc chủ động tìm kiếm thêm. Tư vấn các tính năng, đặc trưng của phần mềm và các dịch vụ liên quan. Xử lý hợp đồng, follow tiến trình thanh toán. Data có sẵn hoặc tìm kiếm thêm.","Có tối thiểu 2 năm kinh nghiệm về sale B2B Có kinh nghiệm về bán dịch vụ, phần mềm, giải pháp, dịch vụ. Sẵn sàng làm việc với áp lực.",drop,marketing_sales
https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-cntt/2056850.html,Chuyên Viên Kinh Doanh CNTT,Công Ty Cổ Phần Đầu Tư Thương Mại Và Phát Triển Công Nghệ FSI Pro Company,Hà Nội,Thoả thuận,1 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,[],[],"['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Kinh doanh phần mềm', 'B2B', 'B2G']","- Mở rộng cơ hội kinh doanh, tìm kiếm khách hàng, tăng thị phần bằng cách giữ mối quan hệ mật thiết với khách hàng, tư vấn cho các sản phẩm, bán hàng để đạt mục tiêu kinh doanh tiềm năng trên địa bàn phụ trách.Thực hiện tốt các công việc khác khi được giao từ cấp trên. - Gặp gỡ, phát triển khách hàng; thu thập thông tin thị trường và thông tin về khách hàng, các dự liệu thống kê về thị trường liên quan đến sản phẩm dịch vụ của công ty. - Phối hợp với các bộ phận liên quan triển khai các dự án , theo dõi hồ sơ dự thầu và các thủ tục đấu thầu trong quá trình thực hiện dự án; -Theo dõi và nắm bắt tiến độ triển khai dự án (triển khai, nghiệm thu hàng hóa...) - Nghiên cứu đối thủ , Tư vấn cho cấp trên về thị trường hiện tại và xu hướng mới. - Có kinh nghiệm làm dự án CNTT với Cơ quan nhà nước tối thiểu 1 năm - Duy trì tốt mối quan hệ với khối cơ quan nhà nước, doanh nghiệp sau bán hàng để gia tăng được nguồn khách hàng giới thiệu khách hàng, nâng cấp gói dịch vụ hoặc bán thêm nhiều sản phẩm khác.","Đam mê kinh doanh, không ngại thử thách, trách nhiệm - Có mối quan hệ rộng với khách hàng, đặc biệt khối cơ quan nhà nước - Có kinh nghiệm Kinh doanh dự án từ 01 năm trở lên trong mảng khách hàng nhà nước - Tốt nghiệp Cao Đẳng trở lên các trường đào tạo chuyên ngành quản trị kinh doanh, CNTT hoặc các ngành liên quan. - Đặc biệt ưu tiên có kinh nghiệm làm việc ở các lĩnh vực kinh doanh các sản phẩm về CNTT. - Thành thạo Microsoft Office (Word, Excel, Powerpoint, Outlook), và các phần mềm ứng dụng văn phòng... - Có kỹ năng giao tiếp thuyết trình, đàm phán, thuyết phục, lập kế hoạch và giải quyết vấn đề.",drop,marketing_sales
https://www.topcv.vn/viec-lam/graphic-designer/2083302.html,Graphic Designer,CÔNG TY CỔ PHẦN ALC PHÚ QUÝ,Hồ Chí Minh,9 - 15 triệu,1 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,Bán lẻ - Hàng tiêu dùng - FMCG,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc']","Thiết kế các ấn phẩm POSM, packaging tại cửa hàng Phối hợp cùng content marketing thiết kế các ấn phẩm phục vụ truyền thông trên social media, TMĐT Thực hiện công việc khác trong chuyên môn theo sự phân công của quản lý","Tốt nghiệp Đại học chuyên ngành: Marketing, Kiến Trúc, Mỹ Thuật, Thiết Kế, QTKD, Kinh tế,…. hoặc các chuyên ngành khác có liên quan Từ 01 năm kinh nghiệm ở vị trí tương đương, ưu tiên ứng viên có kinh nghiệm làm việc trong lĩnh vực thời trang Thành thạo các công cụ như Ai, Ps Có gu thẩm mĩ tốt về thời trang, yêu thích cái đẹp Có khả năng giao tiếp, lập kế hoạch, làm việc nhóm Có kỹ năng quan sát, nhanh nhạy với thị trường Cởi mở, hòa đồng, có trách nghiệm trong công việc",drop,graphic_visual
https://www.topcv.vn/viec-lam/cong-tac-vien-designer/1938394.html,Cộng Tác Viên Designer,BC Agency,Hà Nội,Thoả thuận,Dưới 1 năm,Cao Đẳng trở lên,Nhân viên,Bán thời gian,Marketing / Truyền thông / Quảng cáo,"['Kỹ năng giao tiếp', 'Thiết kế đồ họa', 'Sáng tạo', 'Sử Dụng Phần Mềm Thiết Kế (photoshop, Illustrator, Indesign)', 'Tư Duy Thẩm Mỹ']",[],"['Dưới 1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo']","- Thiết kế Ảnh (Website, Landing page, Facebook, Zalo, Linkedin, Youtube, Tiktok, Ads post ... ) theo yêu cầu. - Theo dõi, báo cáo công việc với Trưởng Bộ phận.","- Kinh nghiệm: + Không yêu cầu kinh nghiệm. + Ưu tiên có kinh nghiệm thiết kế/edit tại Agency hoặc các doanh nghiệp khác. - Có kiến thức chuyên môn về Thiết kế, sử dụng thành thạo phần mềm về thiết kế, edit video.",drop,graphic_visual
https://www.topcv.vn/viec-lam/thuc-tap-sinh-thiet-ke-do-hoa-designer/1492226.html,Thực Tập Sinh Thiết Kế Đồ Hoạ ( Designer ),công ty cổ phần giáo dục quốc tế ODIN,Hà Nội,Thoả thuận,Dưới 1 năm,Cao Đẳng trở lên,Thực tập sinh,Thực tập,Giáo dục / Đào tạo,['Graphic design'],"['Edit Video', 'Quay Dựng Tiktok']","['Dưới 1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc', 'Marketing / Quảng cáo']","Thiết kế các ấn phẩm truyền thông cho Công ty: Banner, poster, social media post... Chỉnh sửa video cho các chiến dịch quảng cáo, kênh tiktok Tham gia cùng đội ngũ Marketing để phát triển nội dung và thiết kế hình ảnh, truyền tải đúng thương hiệu. Các dự án khác của Công ty","Sinh viên hoặc đã tốt nghiệp các ngành thiết kế đồ họa, truyền thông, nhiếp ảnh, hoặc các ngành liên quan. Có kiến thức cơ bản về thiết kế đồ họa, video editing, chụp ảnh. Sử dụng thành thạo các phần mềm thiết kế đồ họa như Photoshop, Illustrator... Có kỹ năng chụp ảnh cơ bản... Ưu tiên ứng viên có porfolio các dự án cá nhân hoặc thực tế Có khả năng làm việc độc lập và làm việc nhóm. Yêu nghề, năng động, sáng tạo, nhiệt tình, ham học hỏi.",drop,graphic_visual
https://www.topcv.vn/viec-lam/graphic-designer-mobile-app/2083232.html,Graphic Designer - Mobile App,CÔNG TY TNHH CEM SOFTWARE,Hà Nội,12 - 20 triệu,1 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,"['Illustrator', 'Photoshop']","['Kỹ Năng Vẽ', 'Tư Duy Thẩm Mỹ']","['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Du lịch hàng năm', 'Team building', 'Thiết kế đồ họa (Graphic Design)']","Thiết kế logo, screenshot ứng dụng (App Store / Google Play / ads) cho các sản phẩm của công ty Thực hiện các ấn phẩm thiết kế phục vụ marketing: social post, banner, poster Phối hợp chặt chẽ với team Marketing / Product để hiểu yêu cầu, triển khai thiết kế đúng mục tiêu Chủ động đề xuất ý tưởng hình ảnh, cải thiện chất lượng visual cho sản phẩm và chiến dịch ads","Tốt nghiệp Cao đẳng/Đại học các ngành liên quan. Từ 1 năm kinh nghiệm ở các vị trí tương đương. Thành thạo các công cụ thiết kế: Photoshop, Illustrator Có kỹ năng vẽ là 1 lợi thế Có tư duy thẩm mỹ tốt, chủ động, có trách nhiệm với sản phẩm",drop,graphic_visual
https://www.topcv.vn/viec-lam/graphic-design/2077266.html,Graphic Design,LIFESUP,Hà Nội,10 - 16 triệu,1 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,[],"['Marketing', 'Adobe InDesign', 'Motion Graphics', 'Branding', 'Photography']","['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo']","Chịu trách nhiệm thiết kế các ấn phẩm (poster, tờ rơi, standee, backdrop, bandroll, thư mời,…) hỗ trợ cho việc quảng bá, tuyển sinh, hoạt động đào tạo, tổ chức sự kiện của công ty. Thiết kế các ấn phẩm đồ họa: Logo, catalogue, nhận diện thương hiệu. Thiết kế các mẫu quảng cáo, brochure, banner ... theo ý tưởng có trước. Chụp ảnh, chỉnh sửa ảnh cho các sự kiện của thương hiệu, sự kiện nội bộ của công ty. Cùng triển khai các chương trình Marketing/PR cho các sự kiện, chiến dịch của công ty. Chỉnh sửa, hoàn thiện sản phẩm theo yêu cầu. Thực hiện các công việc theo sự phân công của quản lý.","Sử dụng thành thạo Photoshop, Indesign, phần mềm chỉnh sửa video và các công cụ hỗ trợ khác. Ít nhất 1 năm kinh nghiệm ở lĩnh vực tương đương. Có khả năng, biết về in ấn. Có khả năng quản trị, thiết kế website. Tiếng Anh giao tiếp tốt là một lợi thế. Có mục tiêu, hoài bão, đam mê, nhiệt huyết trong công việc. Khả năng mỹ thuật tốt, tính năng động, sáng tạo, giàu ý tưởng và có tư duy sáng tạo logic và luôn chủ động trong công việc.",drop,graphic_visual
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-do-hoa-graphic-designer/2080481.html,Nhân Viên Thiết Kế Đồ Họa ( Graphic Designer ),CÔNG TY CỔ PHẦN ZEGAL VIỆT NAM,Hồ Chí Minh,8 - 10 triệu,1 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,Thiết kế / kiến trúc,"['Photoshop', 'AI', 'Adobe Photoshop', 'Adobe Premier', 'Thiết Kế 3d', 'Thiết Kế 2d', 'Adobe Effect', 'Ilustrator']",[],"['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Tuổi 23 - 30', 'Thiết kế đồ họa (Graphic Design)']","- Thiết kế các ấn phẩm truyền thông phục vụ hoạt động Marketing: banner, poster, hình ảnh mạng xã hội, thumbnail, ấn phẩm quảng cáo online/offline. - Thiết kế và xây dựng website đơn giản (Landing page, website giới thiệu, website nội bộ - Phối hợp cùng Copywriter lên kế hoạch quay dựng video. - Phụ trách công việc chụp ảnh, quay phim dự án. - Thực hiện công việc liên quan đến thiết kế được giao từ người quản lý trực tiếp.","- Sử dụng tốt và thành thạo các phần mềm chuyên ngành: Photoshop, AI, Premiere... - Có tư duy thẩm mỹ tốt, nắm vững nguyên tắc bố cục, màu sắc. - Trung thực, siêng năng, sáng tạo, nhiệt huyết, có tinh thần làm việc nhóm, ham học hỏi, biết lắng nghe, chịu được áp lực công việc - Ưu tiên ứng viên có tiếng anh cơ bản - Ứng viên có kinh nghiệm trong lĩnh vực thiết kế, chiếu sáng hoặc nội thất là một điểm cộng.",drop,graphic_visual
https://www.topcv.vn/viec-lam/nhan-vien-designer-co-kinh-nghiem/2082734.html,Nhân Viên Designer Có Kinh Nghiệm,CÔNG TY TNHH HTR ECOMMERCE,Hà Nội,8 - 10 triệu,Dưới 1 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,Marketing / Truyền thông / Quảng cáo,"['Photoshop', 'Tư duy sáng tạo', 'Thiết Kế']",['AI tools'],"['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Bảo hiểm xã hội', 'Team building', 'Du lịch hàng năm', 'Thiết kế đồ họa (Graphic Design)', 'May mặc / Thời trang', 'Thương mại điện tử']",Redesign và phát triển các mẫu thiết kế theo xu hướng thị trường. Tạo mockup sản phẩm phục vụ đăng bán trên các sàn TMĐT. Phối hợp với team Fulfillment để xử lý các đơn hàng liên quan đến thiết kế. Đề xuất ý tưởng thiết kế mới phù hợp với thị trường.,"Có kinh nghiệm thiết kế từ 6 tháng trở lên. Thành thạo Photoshop. Biết sử dụng AI tools hỗ trợ thiết kế là lợi thế. Có tư duy sáng tạo, chủ động trong công việc. Chủ động, sáng tạo, có tinh thần học hỏi và cầu tiến. Cẩn thận, kỷ luật, có trách nhiệm với công việc. Chịu được áp lực và mong muốn gắn bó lâu dài.",drop,graphic_visual
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-do-hoa/2082743.html,Nhân Viên Thiết Kế Đồ Họa,CÔNG TY TNHH SẢN XUẤT VÀ ĐẦU TƯ MINH PHONG,Hà Nội,8 - 10 triệu,Không yêu cầu,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,Bán lẻ - Hàng tiêu dùng - FMCG,"['năng động', 'chủ động', 'chu đáo', 'sử dụng phần mềm ứng dụng liên quan', 'Tư duy sáng tạo', 'Thẩm Mỹ Tốt', 'Tỉ mỉ', 'Nhiệt tình', 'Kỹ năng làm việc nhóm', 'hiểu biết căn bản về mỹ thuật', 'đồ họa chuyên nghiệp']",[],"['Không yêu cầu kinh nghiệm', 'Cao Đẳng trở lên', 'Bảo hiểm xã hội', 'Bảo hiểm sức khỏe', 'Team building', 'Thiết kế đồ họa (Graphic Design)', 'Mỹ thuật / Nghệ thuật / Điện ảnh']","Thiết kế, banner, poster, tờ rơi ,các ấn phẩm quảng cáo, theo hướng hiện đại Chịu trách nhiệm về toàn bộ các công việc thiết kế liên quan đến hình ảnh sản phẩm, website. Đảm bảo hoàn thành công việc được giao đúng thời gian yêu cầu","Có tư duy sáng tạo và thẩm mỹ tốt, năng động, tỉ mỉ, chu đáo, nhiệt tình, chủ động trong công việc. Có thể chịu được áp lực công việc. Có kỹ năng làm việc nhóm, kết hợp với bộ phận kinh doanh và các bộ phận khác để đảm bảo đáp ứng được nhu cầu của khách hàng. Có hiểu biết căn bản về mỹ thuật, đồ họa chuyên nghiệp Có laptop cá nhân",drop,graphic_visual
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-designer/1907255.html,Nhân Viên Thiết Kế - Designer,Công ty TNHH Thương mại Tokuyo,Hà Nội,11 - 15 triệu,1 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,Bán lẻ - Hàng tiêu dùng - FMCG,"['Adobe Photoshop', 'Adobe Illustrator', 'Thiết kế đồ họa', 'Tư duy sáng tạo', 'Typography']",[],"['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Tuổi 20 - 35', 'Thiết kế đồ họa (Graphic Design)']","Thiết kế hình ảnh sản phẩm của công ty trên các poster, banner… Thiết kế các sản phẩm phục vụ Truyền thông. Thiết kế hình ảnh sáng tạo cho các chiến dịch Marketing và quảng cáo trên Internet. như: Landing page, Facebook Photo, Infographics, Banner Ads ... theo yêu cầu. Sáng tạo ý tưởng và hình ảnh phục vụ các chiến dịch ngắn và trung hạn của Công ty. Các công việc khác thuộc phạm vi phòng Marketing theo yêu cầu của Ban Giám Đốc.","Nữ/Nam 20 - 35 tuổi. Từ 1 năm kinh nghiệm cứng tại vị trí tương đương. Sử dụng thành thạo các phần mềm thiết kế AI, PS,... Đam mê thiết kế, giàu ý tưởng sáng tạo, thẩm mỹ tốt Sử dụng thành thạo các phần mềm thiết kế AI, PS, Indesign,... Sử dụng Premiere là một lợi thế; Có kiến thức về tư duy thiết kế: Bố cục, màu sắc, kỹ thuật... Sử dụng đa dạng các font chữ Việt hoá đẹp, thiết kế bắt mắt chia bố cục thiết kế hiện đại sang trọng. Phong cách thiết kế : Thiết kế sản phẩm, màu sắc sang trọng hiện đại, đa dạng font chữ, tông màu sang sắc nét. bố cục thiết kế có điểm nhấn. Am hiểu về mỹ thuật, thiết kế và các xu hướng thiết kế hiện đại.",drop,graphic_visual
https://www.topcv.vn/viec-lam/thuc-tap-sinh-design-full-time/2082439.html,Thực Tập Sinh Design Full Time,CÔNG TY TNHH MỘT THÀNH VIÊN TRUYỀN THÔNG SỐ QUỐC TẾ IDM,Hồ Chí Minh,1.5 - 2 triệu,Không yêu cầu,Cao Đẳng trở lên,Thực tập sinh,Toàn thời gian,Agency (Marketing/Advertising),[],[],"['Không yêu cầu kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo']","1. Thiết kế các mẫu banner, KV theo hướng dẫn của leader. 2. Thực hiện làm quen dần từ cơ bản lên nâng cao các công việc liên quan đến thiết kế ngành Digital. 3. Tham gia brandstorm idea hoặc đóng góp ý kiến cho các dự án. 4. Các công việc liên quan theo yêu cầu từ Trưởng bộ phận.","• Sinh viên hoặc người mới tốt nghiệp ngành Thiết kế đồ họa, Thiết kế đa phương tiện, Truyền thông thị giác hoặc các lĩnh vực liên quan. • Thành thạo: Photoshop, Illustrator • Hiểu biết tốt về bố cục, kiểu chữ, màu sắc và thứ bậc thị giác. • Chú trọng đến từng chi tiết và khả năng làm việc trong môi trường năng động. • Porfolio thể hiện tư duy thiết kế và sự sáng tạo. • Kiến thức cơ bản về motion graphics, chỉnh sửa video hoặc Figma là một lợi thế.",drop,graphic_visual
https://www.topcv.vn/viec-lam/chuyen-vien-graphic-design-nganh-noi-that/1942677.html,Chuyên Viên Graphic Design Ngành Nội Thất,CÔNG TY TNHH THIẾT KẾ XÂY DỰNG FINN,Hồ Chí Minh,12 - 20 triệu,2 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,Xây dựng,"['Designer', 'Marketing', 'Thiết kế đồ họa', 'Truyền Thông', 'Xây Dựng Thương Hiệu', 'Sáng tạo', 'Nắm Bắt Xu Hướng Thiết Kế']",[],"['2 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Bảo hiểm xã hội', 'Khám sức khỏe định kỳ', 'Thưởng tháng 13', 'Thiết kế đồ họa (Graphic Design)', 'Bất động sản', 'Marketing / Quảng cáo', 'Thiết kế / Kiến trúc']","Thiết kế ấn phẩm truyền thông (poster, cover, banner, key visual, layout website, landing page) theo định hướng luxury, chuẩn nhận diện thương hiệu. Phối hợp team Marketing để phát triển ý tưởng cho Facebook Ads, social post, brochure, portfolio. Phối hợp cùng Editor để xử lý hình ảnh, text trong video. Tham gia phát triển concept design: moodboard, layout, style guide.","Có kinh nghiệm từ 2 năm trở lên, thành thạo Photoshop, Illustrator (hoặc tương đương). Biết ứng dụng AI (trí tuệ nhân tạo) trong thiết kế như ChatGPT, Gemini… Có gout thẩm mỹ cao, cập nhật trend thiết kế quốc tế (branding, luxury design). Có kinh nghiệm trong lĩnh vực nội thất/kiến trúc là lợi thế. Tư duy sáng tạo, chủ động, biết làm việc nhóm.",drop,graphic_visual
https://www.topcv.vn/viec-lam/graphic-designer/2082203.html,Graphic Designer,CÔNG TY TNHH GUNO VIỆT NAM,Hà Nội,14 - 18 triệu,2 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,Bán lẻ - Hàng tiêu dùng - FMCG,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Thiết kế đồ họa (Graphic Design)']","-Thiết kế banner, ảnh bìa, thumbnail cho gian hàng trên sàn TMĐT. - Tạo hình ảnh sản phẩm theo tiêu chuẩn của từng nền tảng (tỉ lệ, kích thước, định dạng). -Thiết kế hình ảnh quảng cáo flash sale, campaign khuyến mãi, deal hot theo từng chương trình của sàn. -Thiết kế ảnh mô tả sản phẩm (infographic): mô tả tính năng, chất liệu, cách sử dụng để tăng tỷ lệ chuyển đổi. - Thiết kế gói sản phẩm combo, voucher giảm giá để tối ưu hóa hiển thị và thu hút khách hàng. - Thiết kế hình ảnh quảng cáo chạy Facebook Ads, Google Ads, TikTok Ads theo từng mục tiêu (tăng tương tác, chuyển đổi, nhận diện thương hiệu). - Thiết kế thumbnail video TikTok, YouTube, Facebook để tối ưu thu hút người xem. - Cập nhật xu hướng thiết kế hình ảnh, định dạng hiển thị mới trên các nền tảng TMĐT và social. - Phối hợp với team Content, Ads, Marketing để sáng tạo các concept thiết kế mới, hiệu quả hơn.","- Giới tính: Nam/Nữ (2002 -1993), Có kinh nghiệm từ 02 năm Designer. - Ưu tiên ứng viên có kinh nghiệm làm việc trong lĩnh vực thời trang - năng động, sáng tạo, chịu khó học hỏi. Có tư duy thiết kế tốt - Sử dụng thành thạo các phần mềm: Photoshop, Illustrator... - Chú trọng hiệu suất công việc hàng ngày. Luôn chủ động, linh hoạt, có trách nhiệm trong công việc",drop,graphic_visual
